kind,endpoint,arm,update,compute_units,group,loops,training_depth,difficulty,accuracy,correct,n,loss,source
training_loss,,extension,90,141852672,,,6,1,,,,6.444749942602357e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,91,143769600,,,6,8,,,,1.6008540391921997,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,92,145686528,,,6,1,,,,6.053595029698045e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,93,147603456,,,6,2,,,,8.046622497204226e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,94,149520384,,,6,4,,,,0.0009578279423294589,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,95,151437312,,,6,6,,,,0.496336781186983,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,96,153354240,,,6,3,,,,0.00040136185998562723,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,97,155271168,,,6,1,,,,6.575135103048524e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,98,157188096,,,6,6,,,,0.4538523320807144,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,99,159105024,,,6,3,,,,0.8204810232200543,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,100,161021952,,,6,2,,,,1.2852237318838888e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,101,162938880,,,6,8,,,,0.6420799726620317,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,102,164855808,,,6,4,,,,0.5390054362360388,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,103,166772736,,,6,3,,,,0.041888905921950936,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,104,168689664,,,6,1,,,,6.910410661475908e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,105,170606592,,,6,6,,,,0.2457552351988852,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,106,172523520,,,6,2,,,,1.3206142170929525e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,107,174440448,,,6,8,,,,1.7303236722946167,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,108,176357376,,,6,4,,,,0.001170327959698625,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,109,178274304,,,6,3,,,,0.0002697121035453165,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,110,180191232,,,6,6,,,,0.9750923216342926,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,111,182108160,,,6,4,,,,0.003845956176519394,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,112,184025088,,,6,1,,,,9.592616834197543e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,113,185942016,,,6,2,,,,3.0621635573879757e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,114,187858944,,,6,8,,,,0.42218203842639923,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,115,189775872,,,6,6,,,,0.27260929625481367,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,116,191692800,,,6,1,,,,1.015141037896683e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,117,193609728,,,6,4,,,,0.003045997640583664,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,118,195526656,,,6,8,,,,0.8404293358325958,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,119,197443584,,,6,3,,,,0.2290227150078863,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,120,199360512,,,6,2,,,,1.4379608046510839e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,121,201277440,,,6,2,,,,1.8123514564649668e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,122,203194368,,,6,6,,,,0.11242771800607443,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,123,205111296,,,6,3,,,,0.0004312116652727127,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,124,207028224,,,6,4,,,,0.03301221629953943,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,125,208945152,,,6,8,,,,0.432135576964356,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,126,210862080,,,6,1,,,,1.009553159292409e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,127,212779008,,,6,6,,,,0.004784645541803911,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,128,214695936,,,6,2,,,,2.378591830165533e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,129,216612864,,,6,8,,,,0.026603832375258207,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,130,218529792,,,6,1,,,,9.760255181845423e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,131,220446720,,,6,4,,,,0.00620188657194376,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,132,222363648,,,6,3,,,,0.0005663859192281961,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,133,224280576,,,6,1,,,,8.698547731000872e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,134,226197504,,,6,2,,,,2.425159095764684e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,135,228114432,,,6,3,,,,0.003022134944330901,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,136,230031360,,,6,6,,,,0.0986301526427269,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,137,231948288,,,6,4,,,,0.03089480521157384,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,138,233865216,,,6,8,,,,0.2667338103055954,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,139,235782144,,,6,8,,,,0.4133193362504244,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,140,237699072,,,6,2,,,,1.6093223393909284e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,141,239616000,,,6,6,,,,0.4411014059151057,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,142,241532928,,,6,3,,,,5.791677540400997e-05,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,143,243449856,,,6,4,,,,0.006119825993664563,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,144,245366784,,,6,1,,,,9.27596715882828e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,145,247922688,,,8,2,,,,3.3620639214859693e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,146,250478592,,,8,3,,,,0.3557163772638887,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,147,253034496,,,8,4,,,,0.02853312622755766,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,148,255590400,,,8,6,,,,0.025843321345746517,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,149,258146304,,,8,1,,,,9.592615697329165e-07,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,150,260702208,,,8,8,,,,1.1088219285011292,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,151,263258112,,,8,2,,,,3.658215291579836e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,152,265814016,,,8,6,,,,1.4038580060005188,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,153,268369920,,,8,1,,,,1.3094380051370536e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,154,270925824,,,8,4,,,,0.11940756571129896,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,155,273481728,,,8,3,,,,0.0005046191181463655,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,156,276037632,,,8,8,,,,1.4526463150978088,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,157,278593536,,,8,8,,,,0.5434743165969849,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,158,281149440,,,8,3,,,,0.0005005748862458859,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,159,283705344,,,8,6,,,,0.16117222886532545,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,160,286261248,,,8,1,,,,1.1362125746927632e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,161,288817152,,,8,4,,,,0.08308560759178363,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,162,291373056,,,8,2,,,,2.549953592279053e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,163,293928960,,,8,4,,,,0.0019894014694727957,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,164,296484864,,,8,3,,,,0.00014533763169310987,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,165,299040768,,,8,6,,,,0.7336680665612221,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,166,301596672,,,8,2,,,,2.766019179034629e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,167,304152576,,,8,8,,,,2.0050729513168335,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,168,306708480,,,8,1,,,,1.2218940810271306e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,169,309264384,,,8,8,,,,0.9972281455993652,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,170,311820288,,,8,2,,,,3.8053708522056695e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,171,314376192,,,8,6,,,,0.0184677621582523,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,172,316932096,,,8,3,,,,8.712846465641633e-05,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,173,319488000,,,8,1,,,,1.2908108715237177e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,174,322043904,,,8,4,,,,0.8838517665863037,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,175,324599808,,,8,6,,,,0.09560873347800225,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,176,327155712,,,8,1,,,,1.1231741723349842e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,177,329711616,,,8,4,,,,0.12064432956685778,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,178,332267520,,,8,2,,,,3.853800080833025e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,179,334823424,,,8,3,,,,0.00023254001280292869,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,180,337379328,,,8,8,,,,0.871724545955658,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,181,339935232,,,8,6,,,,0.3918305328115821,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,182,342491136,,,8,3,,,,0.0042350414441898465,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,183,345047040,,,8,2,,,,1.8099316093866946e-05,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,184,347602944,,,8,4,,,,0.23033388145267963,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,185,350158848,,,8,8,,,,1.1982133337296546,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,186,352714752,,,8,1,,,,1.987438736250624e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,187,355270656,,,8,8,,,,0.45618705451488495,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,188,357826560,,,8,4,,,,0.22477801516652107,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,189,360382464,,,8,2,,,,1.7383233171130996e-05,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,190,362938368,,,8,1,,,,2.566719558672048e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,191,365494272,,,8,3,,,,0.01335795666091144,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,192,368050176,,,8,6,,,,0.23399970680475235,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,193,370606080,,,8,6,,,,0.12944849207997322,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,194,373161984,,,8,1,,,,3.6414481883184635e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,195,375717888,,,8,3,,,,0.030313839350128546,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,196,378273792,,,8,8,,,,1.0349356532096863,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,197,380829696,,,8,4,,,,0.10258026933297515,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,198,383385600,,,8,2,,,,1.3762799881078536e-05,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,199,385941504,,,8,6,,,,0.10016497410833836,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,200,388497408,,,8,2,,,,9.974281283575692e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,201,391053312,,,8,3,,,,0.0007874412840465084,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,202,393609216,,,8,4,,,,0.17349139647558331,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,203,396165120,,,8,1,,,,3.4067635397150298e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,204,398721024,,,8,8,,,,0.5438949912786484,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,205,401276928,,,8,3,,,,0.00022440713655669242,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,206,403832832,,,8,8,,,,0.42701220512390137,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,207,406388736,,,8,6,,,,0.8244580626487732,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,208,408944640,,,8,1,,,,2.2370326178133837e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,209,411500544,,,8,2,,,,1.1432778592279647e-05,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,210,414056448,,,8,4,,,,0.014711179654113948,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,211,416612352,,,8,3,,,,0.00021186248341109604,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,212,419168256,,,8,2,,,,6.310597882475122e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,213,421724160,,,8,1,,,,3.0826696502117557e-06,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,214,424280064,,,8,6,,,,0.23319527506828308,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,215,426835968,,,8,4,,,,0.17561631835997105,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,216,429391872,,,8,8,,,,1.266584724187851,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
training_loss,,extension,217,431947776,,,8,6,,,,0.1117287427186966,/Users/erv1n/.codex/.chatgpt-projects/g-p-6969e66e9a4881918d9ff7aae4c0608c/runs/extension-curriculum-s20260916/metrics.jsonl
